site_id,date,year,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,rad_mj_m2,wind_ms,rh_pct,gdd_base10
SITE028,2024-02-08,2024,26.9,11.2,19.0,0.9,2.85,8.87,2.5,58.0,9.0
SITE028,2024-02-09,2024,23.7,8.0,15.9,0.0,2.63,13.12,2.5,46.0,5.9
SITE028,2024-02-10,2024,24.7,9.2,16.9,0.3,2.72,9.04,7.1,60.0,6.9
SITE028,2024-02-11,2024,20.1,4.2,12.1,1.1,2.4,9.13,2.7,54.0,2.1
SITE028,2024-02-12,2024,18.3,4.3,11.3,0.0,2.2,9.22,2.2,74.0,1.3
SITE028,2024-02-13,2024,18.2,2.9,10.6,1.0,2.28,9.31,2.3,70.0,0.6
SITE028,2024-02-14,2024,18.0,3.6,10.8,0.4,2.25,9.4,2.6,71.0,0.8
SITE028,2024-02-15,2024,19.3,8.5,13.9,0.2,2.18,9.49,2.3,88.0,3.9
SITE028,2024-02-16,2024,16.9,3.7,10.3,0.7,2.16,9.58,1.7,82.0,0.3
SITE028,2024-02-17,2024,15.8,4.0,9.9,0.9,2.03,9.67,1.6,89.0,0.0
SITE028,2024-02-18,2024,18.3,10.0,14.2,2.3,1.98,9.76,1.1,84.0,4.2
SITE028,2024-02-19,2024,21.8,14.1,17.9,0.6,2.16,9.86,4.1,62.0,7.9
SITE028,2024-02-20,2024,22.0,12.4,17.2,0.0,2.38,14.57,2.3,48.0,7.2
SITE028,2024-02-21,2024,18.9,13.7,16.3,4.2,1.71,10.05,2.4,70.0,6.3
SITE028,2024-02-22,2024,21.5,8.6,15.0,2.0,2.63,10.14,3.3,62.0,5.0
SITE028,2024-02-23,2024,21.3,10.6,15.9,1.2,2.48,10.24,2.9,79.0,5.9
SITE028,2024-02-24,2024,13.8,9.0,11.4,0.6,1.46,10.33,1.4,65.0,1.4
SITE028,2024-02-25,2024,17.6,8.4,13.0,0.7,2.15,10.43,1.6,63.0,3.0
SITE028,2024-02-26,2024,22.8,9.6,16.2,0.8,2.87,10.53,3.8,65.0,6.2
SITE028,2024-02-27,2024,21.9,9.0,15.5,10.0,2.79,10.63,1.8,53.0,5.5
SITE028,2024-02-28,2024,17.8,9.8,13.8,0.0,2.12,15.72,1.3,54.0,3.8
SITE028,2024-02-29,2024,23.6,8.6,16.1,0.0,3.13,15.86,3.4,57.0,6.1
SITE028,2024-03-01,2024,27.5,12.9,20.2,0.0,3.48,16.01,1.7,58.0,10.2
SITE028,2024-03-02,2024,26.7,10.2,18.5,0.8,3.58,11.03,2.7,64.0,8.5
SITE028,2024-03-03,2024,23.5,13.1,18.3,4.1,2.86,11.13,2.8,37.0,8.3
SITE028,2024-03-04,2024,19.1,12.8,15.9,0.0,2.1,16.45,2.6,65.0,5.9
SITE028,2024-03-05,2024,24.1,10.3,17.2,0.0,3.25,16.6,4.5,44.0,7.2
SITE028,2024-03-06,2024,24.3,12.0,18.1,2.8,3.17,11.43,3.2,79.0,8.1
SITE028,2024-03-07,2024,22.0,11.0,16.5,2.0,2.9,11.53,2.8,65.0,6.5
SITE028,2024-03-08,2024,25.7,11.6,18.7,2.7,3.52,11.64,2.7,74.0,8.7
SITE028,2024-03-09,2024,26.2,8.8,17.5,1.8,3.81,11.74,5.3,54.0,7.5
SITE028,2024-03-10,2024,25.1,10.2,17.6,0.3,3.57,11.84,1.8,76.0,7.6
SITE028,2024-03-11,2024,24.7,11.7,18.2,0.2,3.42,11.94,3.9,66.0,8.2
SITE028,2024-03-12,2024,26.3,18.9,22.6,1.7,2.92,12.04,2.4,76.0,12.6
SITE028,2024-03-13,2024,22.8,13.4,18.1,0.8,2.95,12.14,3.0,65.0,8.1
SITE028,2024-03-14,2024,21.6,10.0,15.8,0.2,3.09,12.25,4.2,62.0,5.8
SITE028,2024-03-15,2024,26.0,17.8,21.9,0.2,3.1,12.35,1.5,77.0,11.9
SITE028,2024-03-16,2024,27.7,16.0,21.8,1.8,3.71,12.45,2.0,74.0,11.8
SITE028,2024-03-17,2024,30.5,13.6,22.0,0.7,4.53,12.55,2.3,60.0,12.0
SITE028,2024-03-18,2024,26.6,12.3,19.5,0.0,3.93,18.53,3.9,54.0,9.5
SITE028,2024-03-19,2024,23.5,9.2,16.3,0.0,3.63,18.67,4.4,52.0,6.3
SITE028,2024-03-20,2024,23.1,9.6,16.3,0.0,3.54,18.82,2.5,47.0,6.3
SITE028,2024-03-21,2024,24.4,10.6,17.5,0.0,3.75,18.97,2.9,55.0,7.5
SITE028,2024-03-22,2024,24.5,12.0,18.3,5.7,3.67,13.05,2.4,58.0,8.3
SITE028,2024-03-23,2024,29.6,10.0,19.8,0.0,4.81,19.25,2.5,55.0,9.8
SITE028,2024-03-24,2024,27.9,14.4,21.2,0.7,4.16,13.24,2.1,67.0,11.2
SITE028,2024-03-25,2024,28.3,12.9,20.6,1.3,4.44,13.34,2.9,64.0,10.6
SITE028,2024-03-26,2024,29.1,13.6,21.3,1.6,4.56,13.44,1.8,74.0,11.3
SITE028,2024-03-27,2024,21.5,13.9,17.7,6.5,2.92,13.53,2.7,76.0,7.7
SITE028,2024-03-28,2024,24.1,13.1,18.6,4.4,3.62,13.63,1.7,58.0,8.6
SITE028,2024-03-29,2024,24.5,11.2,17.9,2.7,3.93,13.72,3.1,75.0,7.9
SITE028,2024-03-30,2024,27.5,13.8,20.7,0.3,4.34,13.82,2.9,77.0,10.7
SITE028,2024-03-31,2024,33.6,12.7,23.2,0.8,5.73,13.91,1.7,71.0,13.2
SITE028,2024-04-01,2024,34.8,20.5,27.7,0.7,5.3,14.0,2.6,84.0,17.7
SITE028,2024-04-02,2024,26.9,14.2,20.6,6.4,4.24,14.1,2.6,60.0,10.6
SITE028,2024-04-03,2024,26.4,13.3,19.9,8.2,4.25,14.19,1.5,63.0,9.9
SITE028,2024-04-04,2024,30.0,17.7,23.9,0.0,4.59,20.91,1.8,45.0,13.9
SITE028,2024-04-05,2024,31.8,16.1,24.0,1.0,5.23,14.37,2.4,62.0,14.0
SITE028,2024-04-06,2024,32.4,14.4,23.4,0.1,5.56,14.45,2.3,65.0,13.4
SITE028,2024-04-07,2024,29.2,18.8,24.0,0.6,4.33,14.54,1.9,82.0,14.0
SITE028,2024-04-08,2024,28.9,18.9,23.9,1.0,4.24,14.63,1.1,76.0,13.9
SITE028,2024-04-09,2024,24.2,11.7,17.9,5.5,4.09,14.71,3.3,77.0,7.9
SITE028,2024-04-10,2024,22.6,15.5,19.0,2.1,3.21,14.8,2.2,69.0,9.0
SITE028,2024-04-11,2024,21.8,17.0,19.4,5.6,2.68,14.88,2.7,69.0,9.4
SITE028,2024-04-12,2024,24.7,18.6,21.6,3.2,3.2,14.97,2.2,78.0,11.6
SITE028,2024-04-13,2024,22.4,16.6,19.5,2.8,2.98,15.05,3.2,55.0,9.5
SITE028,2024-04-14,2024,23.8,18.4,21.1,1.2,3.01,15.13,2.7,83.0,11.1
SITE028,2024-04-15,2024,21.7,17.2,19.5,4.7,2.65,15.21,1.4,74.0,9.5
SITE028,2024-04-16,2024,24.4,14.9,19.7,3.4,3.89,15.29,2.9,68.0,9.7
SITE028,2024-04-17,2024,25.8,15.8,20.8,0.7,4.12,15.36,2.5,60.0,10.8
SITE028,2024-04-18,2024,22.6,17.1,19.8,2.3,3.0,15.44,1.6,55.0,9.8
SITE028,2024-04-19,2024,26.7,13.6,20.1,10.1,4.7,15.52,2.8,65.0,10.1
SITE028,2024-04-20,2024,30.5,12.8,21.6,0.2,5.7,15.59,3.1,62.0,11.6
SITE028,2024-04-21,2024,24.1,16.5,20.3,0.0,3.63,22.94,2.0,56.0,10.3
SITE028,2024-04-22,2024,23.1,15.4,19.3,0.0,3.57,23.05,3.1,62.0,9.3
SITE028,2024-04-23,2024,26.4,14.3,20.4,0.0,4.62,23.15,2.7,24.0,10.4
SITE028,2024-04-24,2024,24.1,15.2,19.6,0.0,3.89,23.25,2.4,49.0,9.6
SITE028,2024-04-25,2024,22.0,16.6,19.3,1.7,3.02,15.94,1.3,44.0,9.3
SITE028,2024-04-26,2024,24.9,15.9,20.4,2.3,4.03,16.01,4.1,69.0,10.4
SITE028,2024-04-27,2024,27.1,13.9,20.5,0.5,4.93,16.08,2.1,68.0,10.5
SITE028,2024-04-28,2024,28.2,11.5,19.9,0.5,5.46,16.14,2.9,68.0,9.9
SITE028,2024-04-29,2024,30.4,10.9,20.7,1.8,6.07,16.2,3.2,63.0,10.7
SITE028,2024-04-30,2024,26.0,14.9,20.4,9.1,4.58,16.27,5.5,89.0,10.4
SITE028,2024-05-01,2024,23.3,20.3,21.8,0.7,2.46,16.33,1.4,77.0,11.8
SITE028,2024-05-02,2024,31.2,21.7,26.4,0.6,4.95,16.39,2.6,76.0,16.4
SITE028,2024-05-03,2024,32.4,24.4,28.4,6.4,4.72,16.45,2.2,76.0,18.4
SITE028,2024-05-04,2024,31.3,22.2,26.7,0.5,4.86,16.5,2.5,83.0,16.7
SITE028,2024-05-05,2024,29.4,20.8,25.1,8.8,4.6,16.56,3.6,68.0,15.1
SITE028,2024-05-06,2024,28.2,14.6,21.4,0.5,5.29,16.61,4.5,63.0,11.4
SITE028,2024-05-07,2024,24.5,13.7,19.1,0.0,4.45,24.42,2.6,34.0,9.1
SITE028,2024-05-08,2024,28.7,17.6,23.2,1.4,5.01,16.72,5.5,78.0,13.2
SITE028,2024-05-09,2024,28.3,18.6,23.4,5.4,4.76,16.77,2.2,65.0,13.4
SITE028,2024-05-10,2024,29.7,16.2,23.0,0.9,5.54,16.82,2.4,69.0,13.0
SITE028,2024-05-11,2024,23.7,18.4,21.0,2.2,3.32,16.87,2.2,76.0,11.0
SITE028,2024-05-12,2024,22.2,20.7,21.5,2.5,1.79,16.92,1.8,64.0,11.5
SITE028,2024-05-13,2024,20.2,18.7,19.5,5.9,1.71,16.96,3.7,75.0,9.5
SITE028,2024-05-14,2024,23.9,18.3,21.1,0.3,3.43,17.01,2.0,68.0,11.1
SITE028,2024-05-15,2024,22.2,20.7,21.4,1.1,1.8,17.05,4.5,55.0,11.4
SITE028,2024-05-16,2024,27.9,19.4,23.7,7.7,4.54,17.09,1.5,70.0,13.7
SITE028,2024-05-17,2024,25.3,17.2,21.3,0.6,4.2,17.13,1.3,72.0,11.3
SITE028,2024-05-18,2024,25.3,18.7,22.0,0.0,3.87,25.16,3.1,63.0,12.0
SITE028,2024-05-19,2024,29.9,15.0,22.4,0.9,5.88,17.21,2.0,59.0,12.4
SITE028,2024-05-20,2024,28.0,15.1,21.5,3.4,5.37,17.25,4.5,76.0,11.5
SITE028,2024-05-21,2024,21.4,18.1,19.7,6.5,2.59,17.28,3.0,72.0,9.7
SITE028,2024-05-22,2024,19.7,14.3,17.0,0.0,3.08,25.37,2.8,68.0,7.0
SITE028,2024-05-23,2024,28.0,18.4,23.2,1.9,4.86,17.35,2.8,57.0,13.2
SITE028,2024-05-24,2024,23.8,15.2,19.5,1.8,4.19,17.38,1.9,77.0,9.5
SITE028,2024-05-25,2024,24.7,16.2,20.5,0.1,4.28,17.41,1.9,69.0,10.5
SITE028,2024-05-26,2024,27.9,20.7,24.3,2.9,4.35,17.44,1.4,77.0,14.3
SITE028,2024-05-27,2024,31.9,19.1,25.5,1.0,5.98,17.47,2.1,73.0,15.5
SITE028,2024-05-28,2024,31.0,19.2,25.1,1.8,5.69,17.5,3.0,66.0,15.1
SITE028,2024-05-29,2024,28.3,22.0,25.1,3.7,4.16,17.53,2.6,82.0,15.1
SITE028,2024-05-30,2024,28.1,19.1,23.6,3.8,4.8,17.55,3.1,88.0,13.6
SITE028,2024-05-31,2024,31.4,17.6,24.5,0.0,6.08,25.74,2.0,54.0,14.5
SITE028,2024-06-01,2024,27.2,23.7,25.4,0.0,3.17,25.77,1.8,69.0,15.4
SITE028,2024-06-02,2024,32.3,23.9,28.1,0.0,5.16,25.8,1.5,64.0,18.1
SITE028,2024-06-03,2024,34.4,26.8,30.6,5.8,5.2,17.64,2.6,68.0,20.6
SITE028,2024-06-04,2024,35.5,22.3,28.9,5.1,6.59,17.65,3.0,66.0,18.9
SITE028,2024-06-05,2024,34.7,22.7,28.7,0.0,6.25,25.88,3.4,59.0,18.7
SITE028,2024-06-06,2024,30.8,20.2,25.5,0.0,5.48,25.91,2.6,77.0,15.5
SITE028,2024-06-07,2024,32.8,17.9,25.3,0.0,6.48,25.93,2.3,59.0,15.3
SITE028,2024-06-08,2024,31.2,22.8,27.0,0.0,5.06,25.95,2.3,56.0,17.0
SITE028,2024-06-09,2024,34.9,15.5,25.2,0.0,7.4,25.97,1.4,57.0,15.2
SITE028,2024-06-10,2024,32.6,19.2,25.9,2.6,6.25,17.74,2.1,65.0,15.9
SITE028,2024-06-11,2024,35.6,23.3,29.4,2.3,6.47,17.75,2.4,77.0,19.4
SITE028,2024-06-12,2024,34.4,19.5,26.9,0.0,6.74,26.01,2.5,67.0,16.9
SITE028,2024-06-13,2024,29.8,21.0,25.4,0.0,5.01,26.02,4.1,57.0,15.4
SITE028,2024-06-14,2024,27.3,14.6,20.9,0.0,5.4,26.03,2.2,52.0,10.9
SITE028,2024-06-15,2024,28.3,17.1,22.7,0.0,5.31,26.03,4.0,86.0,12.7
SITE028,2024-06-16,2024,26.1,24.2,25.1,2.0,2.27,17.78,1.6,59.0,15.1
SITE028,2024-06-17,2024,30.3,20.1,25.2,0.0,5.39,17.78,2.8,87.0,15.2
SITE028,2024-06-18,2024,31.0,23.3,27.2,2.9,4.89,17.78,2.2,59.0,17.2
SITE028,2024-06-19,2024,28.4,21.6,25.0,9.5,4.36,17.78,3.5,79.0,15.0
SITE028,2024-06-20,2024,28.5,19.1,23.8,2.1,5.0,17.78,2.5,71.0,13.8
SITE028,2024-06-21,2024,29.4,20.9,25.2,4.6,4.92,17.78,1.9,67.0,15.2
SITE028,2024-06-22,2024,30.5,15.9,23.2,2.0,6.14,17.77,2.9,62.0,13.2
SITE028,2024-06-23,2024,26.9,19.0,22.9,11.4,4.5,17.77,2.6,69.0,12.9
SITE028,2024-06-24,2024,30.6,23.2,26.9,3.0,4.76,17.76,1.7,79.0,16.9
SITE028,2024-06-25,2024,29.4,21.2,25.3,6.4,4.82,17.75,2.7,68.0,15.3
SITE028,2024-06-26,2024,31.7,20.5,26.1,3.6,5.75,17.75,2.7,95.0,16.1
SITE028,2024-06-27,2024,30.3,23.3,26.8,1.5,4.62,17.74,2.4,74.0,16.8
SITE028,2024-06-28,2024,35.9,25.3,30.6,0.6,6.15,17.73,3.1,66.0,20.6
SITE028,2024-06-29,2024,31.9,28.2,30.0,1.6,3.62,17.71,2.5,68.0,20.0
SITE028,2024-06-30,2024,31.5,24.4,28.0,1.6,4.78,17.7,2.8,73.0,18.0
SITE028,2024-07-01,2024,35.0,26.6,30.8,7.2,5.46,17.69,1.6,76.0,20.8
SITE028,2024-07-02,2024,35.1,19.6,27.4,3.6,6.93,17.67,3.4,74.0,17.4
SITE028,2024-07-03,2024,33.5,20.8,27.2,0.0,6.22,25.86,3.7,77.0,17.2
SITE028,2024-07-04,2024,27.4,22.7,25.0,3.1,3.64,17.63,3.2,78.0,15.0
SITE028,2024-07-05,2024,26.8,21.7,24.2,0.0,3.67,25.8,2.2,60.0,14.2
SITE028,2024-07-06,2024,26.4,22.4,24.4,1.0,3.27,17.59,2.3,59.0,14.4
SITE028,2024-07-07,2024,29.6,21.6,25.6,12.8,4.77,17.57,2.3,81.0,15.6
SITE028,2024-07-08,2024,29.9,21.4,25.7,2.5,4.9,17.55,2.8,77.0,15.7
SITE028,2024-07-09,2024,32.0,22.7,27.4,0.0,5.33,25.67,2.3,53.0,17.4
SITE028,2024-07-10,2024,28.3,23.1,25.7,10.4,3.83,17.5,2.0,78.0,15.7
SITE028,2024-07-11,2024,29.8,19.4,24.6,0.9,5.28,17.47,3.6,62.0,14.6
SITE028,2024-07-12,2024,36.3,22.9,29.6,4.3,6.67,17.45,1.7,79.0,19.6
SITE028,2024-07-13,2024,37.7,20.2,29.0,0.9,7.51,17.42,2.8,64.0,19.0
SITE028,2024-07-14,2024,31.3,21.4,26.3,1.9,5.33,17.39,2.9,65.0,16.3
SITE028,2024-07-15,2024,31.1,17.6,24.4,27.2,5.91,17.36,1.8,67.0,14.4
SITE028,2024-07-16,2024,37.1,23.1,30.1,2.9,6.85,17.32,3.4,55.0,20.1
SITE028,2024-07-17,2024,35.9,27.1,31.5,8.5,5.58,17.29,2.7,70.0,21.5
SITE028,2024-07-18,2024,30.0,21.2,25.6,0.0,4.91,25.27,2.6,58.0,15.6
SITE028,2024-07-19,2024,30.9,19.1,25.0,1.3,5.55,17.22,2.2,81.0,15.0
SITE028,2024-07-20,2024,32.8,18.8,25.8,0.5,6.17,17.18,3.0,60.0,15.8
SITE028,2024-07-21,2024,34.2,19.7,26.9,2.0,6.43,17.14,3.3,80.0,16.9
SITE028,2024-07-22,2024,39.1,24.2,31.6,3.6,7.18,17.1,3.1,57.0,21.6
SITE028,2024-07-23,2024,33.2,23.6,28.4,0.0,5.36,24.99,2.4,52.0,18.4
SITE028,2024-07-24,2024,34.2,19.7,27.0,0.0,6.39,24.93,3.8,70.0,17.0
SITE028,2024-07-25,2024,32.8,26.8,29.8,0.0,4.36,24.86,4.2,76.0,19.8
SITE028,2024-07-26,2024,37.0,27.8,32.4,0.0,5.68,24.8,3.2,65.0,22.4
SITE028,2024-07-27,2024,31.8,24.8,28.3,0.0,4.53,24.73,2.8,74.0,18.3
SITE028,2024-07-28,2024,30.7,22.4,26.5,2.5,4.72,16.84,2.0,71.0,16.5
SITE028,2024-07-29,2024,32.8,19.9,26.4,0.6,5.88,16.79,3.1,72.0,16.4
SITE028,2024-07-30,2024,35.4,23.3,29.3,5.9,6.05,16.74,2.7,61.0,19.3
SITE028,2024-07-31,2024,39.8,22.0,30.9,4.7,7.56,16.69,3.2,73.0,20.9
SITE028,2024-08-01,2024,36.4,17.5,26.9,3.9,7.14,16.64,4.2,84.0,16.9
SITE028,2024-08-02,2024,30.6,19.5,25.0,6.4,5.22,16.58,1.4,81.0,15.0
SITE028,2024-08-03,2024,32.7,23.2,28.0,1.9,5.14,16.53,2.7,67.0,18.0
SITE028,2024-08-04,2024,31.0,25.1,28.0,6.8,4.05,16.47,2.2,93.0,18.0
SITE028,2024-08-05,2024,31.3,23.0,27.1,0.6,4.67,16.42,1.4,72.0,17.1
SITE028,2024-08-06,2024,33.4,21.1,27.2,0.3,5.68,16.36,2.0,75.0,17.2
SITE028,2024-08-07,2024,33.4,18.1,25.8,8.2,6.12,16.3,3.7,67.0,15.8
SITE028,2024-08-08,2024,33.9,24.6,29.3,0.0,5.14,23.79,2.2,37.0,19.3
SITE028,2024-08-09,2024,32.7,27.6,30.1,3.3,3.84,16.18,2.4,88.0,20.1
SITE028,2024-08-10,2024,34.3,25.2,29.7,5.9,5.08,16.12,2.0,67.0,19.7
SITE028,2024-08-11,2024,35.1,19.9,27.5,0.5,6.24,16.05,1.9,71.0,17.5
SITE028,2024-08-12,2024,28.9,21.3,25.1,1.3,4.16,15.99,2.8,64.0,15.1
SITE028,2024-08-13,2024,33.9,20.1,27.0,0.5,5.85,15.92,2.1,70.0,17.0
SITE028,2024-08-14,2024,28.5,17.6,23.0,0.0,4.7,23.22,2.5,48.0,13.0
SITE028,2024-08-15,2024,29.9,16.5,23.2,8.4,5.23,15.79,3.2,68.0,13.2
SITE028,2024-08-16,2024,28.0,21.5,24.7,2.0,3.75,15.72,1.7,59.0,14.7
SITE028,2024-08-17,2024,30.8,20.3,25.5,0.0,4.85,22.92,2.0,47.0,15.5
SITE028,2024-08-18,2024,30.2,22.3,26.3,0.0,4.24,22.81,2.3,68.0,16.3
SITE028,2024-08-19,2024,32.4,23.4,27.9,0.6,4.69,15.5,2.6,67.0,17.9
SITE028,2024-08-20,2024,28.6,21.2,24.9,4.6,3.95,15.43,2.6,81.0,14.9
SITE028,2024-08-21,2024,33.5,20.7,27.1,0.0,5.42,22.49,2.5,55.0,17.1
SITE028,2024-08-22,2024,27.3,23.9,25.6,4.0,2.72,15.28,2.0,60.0,15.6
SITE028,2024-08-23,2024,27.6,23.6,25.6,0.8,2.91,15.2,2.6,75.0,15.6
SITE028,2024-08-24,2024,27.1,25.6,26.3,1.5,1.8,15.12,2.1,43.0,16.3
SITE028,2024-08-25,2024,27.2,20.4,23.8,3.0,3.6,15.04,3.7,79.0,13.8
SITE028,2024-08-26,2024,32.4,13.8,23.1,4.9,5.81,14.96,3.7,77.0,13.1
SITE028,2024-08-27,2024,33.2,18.8,26.0,5.5,5.45,14.88,2.0,62.0,16.0
SITE028,2024-08-28,2024,29.3,21.1,25.2,13.0,4.0,14.8,1.7,77.0,15.2
SITE028,2024-08-29,2024,28.4,23.1,25.8,0.7,3.27,14.72,3.4,89.0,15.8
SITE028,2024-08-30,2024,30.0,23.0,26.5,0.0,3.79,21.43,2.0,69.0,16.5
SITE028,2024-08-31,2024,30.6,18.8,24.7,0.0,4.67,21.31,2.3,41.0,14.7
SITE028,2024-09-01,2024,29.9,18.9,24.4,0.0,4.47,21.18,2.5,47.0,14.4
SITE028,2024-09-02,2024,23.8,20.7,22.2,0.0,2.23,21.06,2.3,61.0,12.2
SITE028,2024-09-03,2024,29.1,17.5,23.3,0.0,4.42,20.93,3.8,71.0,13.3
SITE028,2024-09-04,2024,31.1,20.6,25.9,14.3,4.43,14.2,2.1,76.0,15.9
SITE028,2024-09-05,2024,23.2,17.5,20.3,1.5,2.85,14.11,1.0,59.0,10.3
SITE028,2024-09-06,2024,24.2,18.8,21.5,12.4,2.82,14.02,2.3,76.0,11.5
SITE028,2024-09-07,2024,28.0,22.4,25.2,7.2,3.12,13.93,2.5,66.0,15.2
SITE028,2024-09-08,2024,27.9,21.7,24.8,0.0,3.26,20.27,2.3,73.0,14.8
SITE028,2024-09-09,2024,27.6,16.7,22.2,2.3,4.01,13.75,1.7,62.0,12.2
SITE028,2024-09-10,2024,27.6,14.1,20.9,8.6,4.26,13.65,3.2,67.0,10.9
SITE028,2024-09-11,2024,29.9,16.3,23.1,5.0,4.49,13.56,2.3,59.0,13.1
SITE028,2024-09-12,2024,30.5,15.7,23.1,0.0,4.65,19.73,3.0,69.0,13.1
SITE028,2024-09-13,2024,29.6,18.2,23.9,2.7,4.15,13.37,3.2,73.0,13.9
SITE028,2024-09-14,2024,26.5,18.6,22.5,2.0,3.33,13.28,2.8,83.0,12.5
SITE028,2024-09-15,2024,29.2,16.7,23.0,0.4,4.19,13.18,2.2,67.0,13.0
SITE028,2024-09-16,2024,33.2,18.7,25.9,0.6,4.8,13.09,2.2,65.0,15.9
SITE028,2024-09-17,2024,31.9,19.3,25.6,11.0,4.4,12.99,2.6,66.0,15.6
SITE028,2024-09-18,2024,34.8,16.3,25.6,0.0,5.31,18.88,1.1,39.0,15.6
SITE028,2024-09-19,2024,30.7,15.1,22.9,0.1,4.54,12.79,3.9,71.0,12.9
SITE028,2024-09-20,2024,26.5,19.7,23.1,0.0,2.98,18.6,2.3,63.0,13.1
SITE028,2024-09-21,2024,33.6,19.8,26.7,0.0,4.59,12.6,1.9,75.0,16.7
SITE028,2024-09-22,2024,36.4,15.7,26.0,0.0,5.49,18.31,3.8,72.0,16.0
SITE028,2024-09-23,2024,37.1,18.6,27.8,0.2,5.37,12.4,2.8,82.0,17.8
SITE028,2024-09-24,2024,35.3,12.2,23.7,7.8,5.41,12.3,1.7,63.0,13.7
SITE028,2024-09-25,2024,34.5,16.6,25.6,0.0,4.94,17.87,1.7,66.0,15.6
SITE028,2024-09-26,2024,33.8,16.0,24.9,15.0,4.81,12.1,3.1,57.0,14.9
SITE028,2024-09-27,2024,31.0,19.1,25.0,2.6,3.92,12.0,3.1,63.0,15.0
SITE028,2024-09-28,2024,34.0,17.6,25.8,1.3,4.63,11.9,2.0,78.0,15.8
SITE028,2024-09-29,2024,37.9,18.3,28.1,1.9,5.28,11.8,2.5,54.0,18.1
SITE028,2024-09-30,2024,26.7,17.9,22.3,5.5,3.06,11.7,3.3,72.0,12.3
SITE028,2024-10-01,2024,23.3,15.4,19.4,4.2,2.66,11.6,3.2,60.0,9.4
SITE028,2024-10-02,2024,27.8,16.6,22.2,4.4,3.39,11.5,5.0,67.0,12.2
SITE028,2024-10-03,2024,22.8,16.3,19.6,8.2,2.38,11.4,2.4,70.0,9.6
SITE028,2024-10-04,2024,26.0,17.3,21.7,0.0,2.91,16.56,2.3,49.0,11.7
SITE028,2024-10-05,2024,25.3,20.4,22.9,0.0,2.24,16.41,2.9,51.0,12.9
SITE028,2024-10-06,2024,30.1,19.3,24.7,0.0,3.41,16.27,4.9,48.0,14.7
SITE028,2024-10-07,2024,31.0,14.1,22.6,0.0,4.02,16.12,2.2,53.0,12.6
SITE028,2024-10-08,2024,27.8,16.3,22.0,0.0,3.24,15.98,2.2,78.0,12.0
SITE028,2024-10-09,2024,26.1,16.0,21.1,0.0,2.93,15.83,2.3,63.0,11.1
SITE028,2024-10-10,2024,25.1,15.3,20.2,3.4,2.8,10.71,2.9,80.0,10.2
SITE028,2024-10-11,2024,23.3,14.5,18.9,0.4,2.55,10.61,2.8,62.0,8.9
SITE028,2024-10-12,2024,27.4,10.9,19.2,1.8,3.47,10.51,2.0,55.0,9.2
SITE028,2024-10-13,2024,25.9,10.3,18.1,0.0,3.26,15.26,2.1,46.0,8.1
SITE028,2024-10-14,2024,28.6,14.5,21.6,1.7,3.36,10.32,1.8,82.0,11.6
SITE028,2024-10-15,2024,27.6,18.1,22.9,0.1,2.83,10.23,1.9,77.0,12.9
SITE028,2024-10-16,2024,29.2,12.6,20.9,7.7,3.52,10.13,2.2,71.0,10.9
SITE028,2024-10-17,2024,28.4,11.0,19.7,1.3,3.46,10.04,2.6,82.0,9.7
SITE028,2024-10-18,2024,25.3,8.5,16.9,3.2,3.11,9.94,3.6,67.0,6.9
SITE028,2024-10-19,2024,26.2,15.3,20.7,0.0,2.76,14.43,3.2,53.0,10.7
SITE028,2024-10-20,2024,33.9,13.8,23.8,0.0,4.01,14.29,2.4,57.0,13.8
SITE028,2024-10-21,2024,29.8,13.3,21.6,0.0,3.41,14.16,2.7,49.0,11.6
SITE028,2024-10-22,2024,24.6,20.7,22.7,0.0,1.68,14.02,2.6,69.0,12.7
SITE028,2024-10-23,2024,25.8,17.0,21.4,1.3,2.43,9.48,2.2,70.0,11.4
SITE028,2024-10-24,2024,23.8,13.7,18.7,4.1,2.4,9.39,4.4,66.0,8.7
SITE028,2024-10-25,2024,27.6,15.8,21.7,0.1,2.78,9.31,3.0,58.0,11.7
SITE028,2024-10-26,2024,28.2,16.6,22.4,0.1,2.78,9.22,3.2,71.0,12.4
SITE028,2024-10-27,2024,28.4,8.9,18.6,0.9,3.24,9.13,2.6,41.0,8.6
SITE028,2024-10-28,2024,28.4,15.0,21.7,0.0,2.88,13.25,3.2,46.0,11.7
SITE028,2024-10-29,2024,28.8,14.8,21.8,0.5,2.92,8.96,2.4,79.0,11.8
SITE028,2024-10-30,2024,32.2,16.7,24.4,1.5,3.26,8.88,2.8,69.0,14.4
SITE028,2024-10-31,2024,28.3,16.1,22.2,2.6,2.71,8.8,2.9,76.0,12.2
SITE028,2024-11-01,2024,30.2,6.6,18.4,3.2,3.38,8.72,2.4,65.0,8.4
SITE028,2024-11-02,2024,30.2,8.5,19.3,0.9,3.29,8.64,1.6,51.0,9.3
SITE028,2024-11-03,2024,25.9,11.4,18.7,0.0,2.62,8.56,1.5,53.0,8.7
SITE028,2024-11-04,2024,25.0,15.2,20.1,3.9,2.22,8.48,2.8,77.0,10.1
SITE028,2024-11-05,2024,23.0,16.5,19.7,1.1,1.78,8.4,3.7,68.0,9.7
SITE028,2024-11-06,2024,27.8,17.2,22.5,1.0,2.4,8.33,2.4,76.0,12.5
