site_id,month,tmax_c,tmin_c,tavg_c,precip_mm,et0_mm,dtr_c,rh_pct,sunshine_h_day,wind_ms
SITE099,3,15.6,-1.3,7.2,115.3,93.0,16.9,65.0,6.1,2.5
SITE099,4,21.7,3.3,12.5,75.4,135.0,18.5,62.0,6.4,2.5
SITE099,5,27.7,8.0,17.8,44.3,184.0,19.7,60.0,6.5,2.5
SITE099,6,31.8,11.8,21.8,13.3,205.0,20.0,57.0,6.7,2.5
SITE099,7,33.2,13.2,23.2,4.4,216.0,20.0,56.0,6.8,2.5
SITE099,8,31.8,11.8,21.8,8.9,195.0,20.0,57.0,6.7,2.5
SITE099,9,27.8,7.9,17.8,39.9,148.0,19.9,59.0,6.6,2.5
SITE099,10,21.5,3.5,12.5,88.7,101.0,17.9,63.0,6.3,2.5
SITE099,11,15.4,-1.1,7.2,124.2,62.0,16.5,66.0,6.1,2.5
SITE099,12,11.4,-4.9,3.2,128.6,48.0,16.3,66.0,6.0,2.5
SITE100,1,15.1,0.3,7.7,70.0,54.0,14.7,67.0,6.0,2.5
SITE100,2,16.5,1.4,9.0,65.5,65.0,15.1,66.0,6.0,2.5
SITE100,3,20.3,4.7,12.5,58.7,105.0,15.6,65.0,6.1,2.5
SITE100,4,25.8,8.8,17.3,38.4,148.0,17.1,62.0,6.4,2.5
SITE100,5,31.2,13.0,22.1,22.6,198.0,18.2,60.0,6.5,2.5
SITE100,6,35.3,15.9,25.6,6.8,223.0,19.4,57.0,6.7,2.5
SITE100,7,36.8,17.0,26.9,2.3,235.0,19.7,56.0,6.8,2.5
SITE100,8,35.4,15.8,25.6,4.5,210.0,19.6,57.0,6.7,2.5
SITE100,9,31.3,12.9,22.1,20.3,155.0,18.4,59.0,6.6,2.5
SITE100,10,25.6,9.0,17.3,45.2,107.0,16.6,63.0,6.3,2.5
SITE100,11,20.1,4.9,12.5,63.2,67.0,15.2,66.0,6.1,2.5
SITE100,12,16.5,1.4,9.0,65.5,53.0,15.1,66.0,6.0,2.5
SITE101,1,13.2,-2.3,5.4,50.7,51.0,15.5,67.0,6.0,2.5
SITE101,2,14.7,-1.1,6.8,47.4,61.0,15.8,66.0,6.0,2.5
SITE101,3,18.8,2.4,10.6,42.5,100.0,16.4,65.0,6.1,2.5
SITE101,4,24.7,6.7,15.7,27.8,145.0,17.9,62.0,6.4,2.5
SITE101,5,30.4,11.3,20.8,16.3,197.0,19.2,60.0,6.5,2.5
SITE101,6,34.6,14.6,24.6,4.9,222.0,20.0,57.0,6.7,2.5
SITE101,7,36.0,16.0,26.0,1.6,232.0,20.0,56.0,6.8,2.5
SITE101,8,34.6,14.6,24.6,3.3,208.0,20.0,57.0,6.7,2.5
SITE101,9,30.5,11.2,20.8,14.7,154.0,19.3,59.0,6.6,2.5
SITE101,10,24.4,7.0,15.7,32.7,105.0,17.4,63.0,6.3,2.5
SITE101,11,18.6,2.6,10.6,45.8,64.0,16.0,66.0,6.1,2.5
SITE101,12,14.7,-1.1,6.8,47.4,50.0,15.8,66.0,6.0,2.5
SITE102,1,13.9,-1.5,6.2,91.8,52.0,15.4,67.0,6.0,2.5
SITE102,2,15.4,-0.3,7.6,85.9,63.0,15.7,66.0,6.0,2.5
SITE102,3,19.4,3.2,11.3,77.0,102.0,16.2,65.0,6.1,2.5
SITE102,4,25.3,7.5,16.4,50.3,147.0,17.8,62.0,6.4,2.5
SITE102,5,31.0,11.9,21.5,29.6,199.0,19.0,60.0,6.5,2.5
SITE102,6,35.2,15.2,25.2,8.9,225.0,20.0,57.0,6.7,2.5
SITE102,7,36.5,16.5,26.5,3.0,235.0,20.0,56.0,6.8,2.5
SITE102,8,35.2,15.2,25.2,5.9,210.0,20.0,57.0,6.7,2.5
SITE102,9,31.0,11.9,21.5,26.6,156.0,19.2,59.0,6.6,2.5
SITE102,10,25.0,7.7,16.4,59.2,106.0,17.3,63.0,6.3,2.5
SITE102,11,19.2,3.3,11.3,82.9,65.0,15.9,66.0,6.1,2.5
SITE102,12,15.4,-0.3,7.6,85.9,51.0,15.7,66.0,6.0,2.5
SITE103,1,20.9,9.7,15.3,73.8,54.0,11.2,60.0,6.5,2.5
SITE103,2,21.6,10.3,16.0,69.2,65.0,11.4,60.0,6.5,2.5
SITE103,3,23.3,12.4,17.8,87.6,98.0,10.9,61.0,6.4,2.5
SITE103,4,25.6,15.1,20.4,101.4,124.0,10.6,62.0,6.3,2.5
SITE103,5,28.0,17.8,22.9,115.3,151.0,10.2,63.0,6.3,2.5
SITE103,6,29.7,19.8,24.7,129.1,157.0,9.9,64.0,6.2,2.5
SITE103,7,30.2,20.6,25.4,138.3,159.0,9.7,64.0,6.2,2.5
SITE103,8,29.7,19.7,24.7,124.5,145.0,10.0,64.0,6.2,2.5
SITE103,9,28.1,17.7,22.9,106.1,115.0,10.4,62.0,6.3,2.5
SITE103,10,25.8,14.9,20.4,87.6,88.0,10.9,61.0,6.4,2.5
SITE103,11,23.4,12.3,17.8,78.4,60.0,11.1,61.0,6.4,2.5
SITE103,12,21.6,10.3,16.0,73.8,51.0,11.2,60.0,6.5,2.5
SITE104,1,19.9,7.9,13.9,52.7,54.0,12.0,60.0,6.5,2.5
SITE104,2,20.7,8.6,14.7,49.4,65.0,12.1,60.0,6.5,2.5
SITE104,3,22.5,10.9,16.7,62.6,98.0,11.6,61.0,6.4,2.5
SITE104,4,25.2,13.9,19.5,72.5,125.0,11.3,62.0,6.3,2.5
SITE104,5,27.8,16.9,22.3,82.4,154.0,10.9,63.0,6.3,2.5
SITE104,6,29.7,19.1,24.4,92.3,161.0,10.5,64.0,6.2,2.5
SITE104,7,30.3,20.0,25.2,98.9,164.0,10.3,64.0,6.2,2.5
SITE104,8,29.7,19.1,24.4,89.0,149.0,10.7,64.0,6.2,2.5
SITE104,9,27.9,16.8,22.3,75.8,117.0,11.1,62.0,6.3,2.5
SITE104,10,25.3,13.7,19.5,62.6,89.0,11.6,61.0,6.4,2.5
SITE104,11,22.6,10.8,16.7,56.0,61.0,11.9,61.0,6.4,2.5
SITE104,12,20.6,8.7,14.7,52.7,51.0,12.0,60.0,6.5,2.5
SITE105,1,19.1,7.1,13.1,97.3,52.0,12.1,60.0,6.5,2.5
SITE105,2,20.0,7.8,13.9,91.2,63.0,12.2,60.0,6.5,2.5
SITE105,3,21.8,10.1,16.0,115.6,96.0,11.7,61.0,6.4,2.5
SITE105,4,24.5,13.1,18.8,133.8,123.0,11.3,62.0,6.3,2.5
SITE105,5,27.2,16.2,21.7,152.0,152.0,11.0,63.0,6.3,2.5
SITE105,6,29.1,18.4,23.8,170.3,159.0,10.6,64.0,6.2,2.5
SITE105,7,29.7,19.3,24.5,182.5,162.0,10.4,64.0,6.2,2.5
SITE105,8,29.1,18.4,23.8,164.2,147.0,10.7,64.0,6.2,2.5
SITE105,9,27.3,16.1,21.7,139.9,115.0,11.2,62.0,6.3,2.5
SITE105,10,24.7,13.0,18.8,115.6,87.0,11.7,61.0,6.4,2.5
SITE105,11,21.9,10.0,16.0,103.4,59.0,11.9,61.0,6.4,2.5
SITE105,12,19.9,7.8,13.9,97.3,49.0,12.1,60.0,6.5,2.5
SITE106,1,25.5,10.9,18.2,79.4,80.0,14.6,41.0,8.3,3.2
SITE106,2,26.7,11.9,19.3,75.9,92.0,14.7,41.0,8.3,3.2
SITE106,3,29.2,15.4,22.3,100.1,133.0,13.8,44.0,8.1,3.2
SITE106,4,33.6,19.1,26.3,82.8,173.0,14.5,42.0,8.3,3.2
SITE106,5,38.5,22.3,30.4,38.0,226.0,16.2,36.0,8.7,3.2
SITE106,6,42.1,24.7,33.4,6.9,249.0,17.4,33.0,8.9,3.2
SITE106,7,43.3,25.7,34.5,1.7,259.0,17.6,32.0,9.0,3.2
SITE106,8,42.2,24.6,33.4,1.7,237.0,17.6,32.0,9.0,3.2
SITE106,9,39.2,21.7,30.4,5.2,186.0,17.5,33.0,9.0,3.2
SITE106,10,34.7,18.0,26.3,24.2,140.0,16.7,35.0,8.8,3.2
SITE106,11,29.5,15.0,22.3,82.8,91.0,14.5,42.0,8.3,3.2
SITE106,12,25.8,12.7,19.3,117.3,73.0,13.1,46.0,8.0,3.2
SITE107,1,23.8,8.5,16.1,58.2,78.0,15.3,41.0,8.3,3.2
SITE107,2,25.0,9.6,17.3,55.7,90.0,15.5,41.0,8.3,3.2
SITE107,3,27.7,13.2,20.5,73.4,131.0,14.5,44.0,8.1,3.2
SITE107,4,32.5,17.3,24.9,60.8,171.0,15.2,42.0,8.3,3.2
SITE107,5,37.7,20.7,29.2,27.9,226.0,17.0,36.0,8.7,3.2
SITE107,6,41.6,23.3,32.4,5.1,250.0,18.3,33.0,8.9,3.2
SITE107,7,42.9,24.3,33.6,1.3,262.0,18.5,32.0,9.0,3.2
SITE107,8,41.7,23.2,32.4,1.3,238.0,18.5,32.0,9.0,3.2
SITE107,9,38.4,20.0,29.2,3.8,186.0,18.4,33.0,9.0,3.2
SITE107,10,33.7,16.1,24.9,17.7,139.0,17.6,35.0,8.8,3.2
SITE107,11,28.1,12.9,20.5,60.8,89.0,15.2,42.0,8.3,3.2
SITE107,12,24.2,10.4,17.3,86.1,71.0,13.8,46.0,8.0,3.2
SITE108,1,24.9,9.7,17.3,105.5,81.0,15.2,41.0,8.3,3.2
SITE108,2,26.1,10.8,18.5,100.9,93.0,15.3,41.0,8.3,3.2
SITE108,3,28.8,14.4,21.6,133.1,134.0,14.4,44.0,8.1,3.2
SITE108,4,33.5,18.4,25.9,110.1,175.0,15.1,42.0,8.3,3.2
SITE108,5,38.7,21.8,30.2,50.5,230.0,16.9,36.0,8.7,3.2
SITE108,6,42.5,24.3,33.4,9.2,254.0,18.1,33.0,8.9,3.2
SITE108,7,43.7,25.4,34.6,2.3,265.0,18.4,32.0,9.0,3.2
SITE108,8,42.6,24.2,33.4,2.3,242.0,18.4,32.0,9.0,3.2
SITE108,9,39.3,21.1,30.2,6.9,190.0,18.2,33.0,9.0,3.2
SITE108,10,34.6,17.2,25.9,32.1,143.0,17.4,35.0,8.8,3.2
SITE108,11,29.1,14.1,21.6,110.1,92.0,15.1,42.0,8.3,3.2
SITE108,12,25.3,11.6,18.5,156.0,74.0,13.6,46.0,8.0,3.2
SITE109,1,29.9,17.3,23.6,24.5,102.0,12.6,41.0,8.3,3.2
SITE109,2,30.8,18.1,24.5,23.4,111.0,12.7,41.0,8.3,3.2
SITE109,3,32.8,20.9,26.9,30.9,148.0,11.9,44.0,8.1,3.2
SITE109,4,36.4,23.9,30.2,25.5,179.0,12.5,42.0,8.3,3.2
SITE109,5,40.4,26.4,33.4,11.7,222.0,14.0,36.0,8.7,3.2
SITE109,6,43.4,28.3,35.8,2.1,238.0,15.1,33.0,8.9,3.2
SITE109,7,44.3,29.1,36.7,0.5,248.0,15.3,32.0,9.0,3.2
SITE109,8,43.5,28.2,35.8,0.5,233.0,15.3,32.0,9.0,3.2
SITE109,9,41.0,25.9,33.4,1.6,194.0,15.1,33.0,9.0,3.2
SITE109,10,37.4,22.9,30.2,7.5,157.0,14.5,35.0,8.8,3.2
SITE109,11,33.1,20.6,26.9,25.5,110.0,12.5,42.0,8.3,3.2
SITE109,12,30.1,18.8,24.5,36.2,93.0,11.3,46.0,8.0,3.2
SITE110,1,29.0,15.6,22.3,16.2,102.0,13.3,41.0,8.3,3.2
SITE110,2,30.0,16.5,23.3,15.5,111.0,13.4,41.0,8.3,3.2
SITE110,3,32.2,19.6,25.9,20.5,149.0,12.6,44.0,8.1,3.2
SITE110,4,36.0,22.8,29.4,16.9,181.0,13.2,42.0,8.3,3.2
SITE110,5,40.4,25.6,33.0,7.8,226.0,14.8,36.0,8.7,3.2
SITE110,6,43.6,27.6,35.6,1.4,243.0,15.9,33.0,8.9,3.2
SITE110,7,44.6,28.5,36.6,0.4,254.0,16.1,32.0,9.0,3.2
SITE110,8,43.6,27.5,35.6,0.4,239.0,16.1,32.0,9.0,3.2
SITE110,9,41.0,25.0,33.0,1.1,198.0,16.0,33.0,9.0,3.2
SITE110,10,37.1,21.8,29.4,4.9,159.0,15.3,35.0,8.8,3.2
SITE110,11,32.5,19.3,25.9,16.9,111.0,13.2,42.0,8.3,3.2
SITE110,12,29.2,17.3,23.3,24.0,94.0,12.0,46.0,8.0,3.2
SITE111,1,28.3,14.9,21.6,31.4,100.0,13.4,41.0,8.3,3.2
SITE111,2,29.3,15.8,22.6,30.1,109.0,13.5,41.0,8.3,3.2
SITE111,3,31.5,18.9,25.2,39.6,147.0,12.6,44.0,8.1,3.2
SITE111,4,35.4,22.1,28.8,32.8,179.0,13.2,42.0,8.3,3.2
SITE111,5,39.8,24.9,32.4,15.0,224.0,14.9,36.0,8.7,3.2
SITE111,6,43.0,27.0,35.0,2.7,241.0,16.0,33.0,8.9,3.2
SITE111,7,44.0,27.9,35.9,0.7,252.0,16.2,32.0,9.0,3.2
SITE111,8,43.1,26.9,35.0,0.7,236.0,16.2,32.0,9.0,3.2
SITE111,9,40.4,24.3,32.4,2.1,195.0,16.0,33.0,9.0,3.2
SITE111,10,36.4,21.1,28.8,9.6,157.0,15.4,35.0,8.8,3.2
SITE111,11,31.8,18.6,25.2,32.8,109.0,13.2,42.0,8.3,3.2
SITE111,12,28.6,16.6,22.6,46.5,92.0,12.0,46.0,8.0,3.2
SITE112,1,25.5,7.0,16.3,9.8,88.0,18.5,57.0,6.7,2.5
SITE112,2,26.7,8.2,17.4,9.8,101.0,18.5,57.0,6.7,2.5
SITE112,3,29.9,11.5,20.7,16.3,149.0,18.3,58.0,6.7,2.5
SITE112,4,34.0,16.3,25.1,39.1,186.0,17.7,60.0,6.5,2.5
SITE112,5,38.0,21.1,29.6,65.1,227.0,16.9,62.0,6.3,2.5
SITE112,6,40.5,25.1,32.8,113.9,231.0,15.4,67.0,6.0,2.5
SITE112,7,41.0,27.1,34.0,162.8,228.0,13.9,72.0,5.6,2.5
SITE112,8,40.1,25.6,32.8,146.5,212.0,14.4,71.0,5.7,2.5
SITE112,9,37.4,21.7,29.6,104.2,175.0,15.7,66.0,6.0,2.5
SITE112,10,34.0,16.3,25.1,39.1,142.0,17.7,60.0,6.5,2.5
SITE112,11,29.9,11.5,20.7,13.0,101.0,18.4,57.0,6.7,2.5
SITE112,12,26.8,8.1,17.4,6.5,85.0,18.6,57.0,6.8,2.5
SITE113,1,25.1,5.8,15.5,6.9,88.0,19.3,57.0,6.7,2.5
SITE113,2,26.4,7.1,16.7,6.9,101.0,19.3,57.0,6.7,2.5
SITE113,3,29.7,10.6,20.2,11.4,150.0,19.1,58.0,6.7,2.5
SITE113,4,34.1,15.7,24.9,27.4,189.0,18.4,60.0,6.5,2.5
SITE113,5,38.4,20.8,29.6,45.7,231.0,17.6,62.0,6.3,2.5
SITE113,6,41.1,25.0,33.0,80.0,236.0,16.1,67.0,6.0,2.5
SITE113,7,41.5,27.0,34.3,114.3,234.0,14.5,72.0,5.6,2.5
SITE113,8,40.5,25.5,33.0,102.9,218.0,15.0,71.0,5.7,2.5
SITE113,9,37.8,21.4,29.6,73.2,179.0,16.4,66.0,6.0,2.5
SITE113,10,34.1,15.7,24.9,27.4,145.0,18.4,60.0,6.5,2.5
SITE113,11,29.8,10.6,20.2,9.1,102.0,19.2,57.0,6.7,2.5
SITE113,12,26.4,7.0,16.7,4.6,85.0,19.4,57.0,6.8,2.5
SITE114,1,24.8,5.5,15.2,12.6,87.0,19.4,57.0,6.7,2.5
SITE114,2,26.1,6.7,16.4,12.6,100.0,19.4,57.0,6.7,2.5
SITE114,3,29.5,10.3,19.9,21.0,149.0,19.2,58.0,6.7,2.5
SITE114,4,33.8,15.4,24.6,50.4,188.0,18.5,60.0,6.5,2.5
SITE114,5,38.2,20.5,29.3,84.0,231.0,17.6,62.0,6.3,2.5
SITE114,6,40.9,24.7,32.8,147.1,236.0,16.1,67.0,6.0,2.5
SITE114,7,41.4,26.8,34.1,210.1,234.0,14.6,72.0,5.6,2.5
SITE114,8,40.3,25.3,32.8,189.1,217.0,15.1,71.0,5.7,2.5
SITE114,9,37.5,21.1,29.3,134.5,178.0,16.4,66.0,6.0,2.5
SITE114,10,33.8,15.4,24.6,50.4,143.0,18.5,60.0,6.5,2.5
SITE114,11,29.5,10.3,19.9,16.8,101.0,19.3,57.0,6.7,2.5
SITE114,12,26.2,6.7,16.4,8.4,84.0,19.5,57.0,6.8,2.5
SITE115,1,28.1,12.4,20.3,13.8,101.0,15.7,57.0,6.7,2.5
SITE115,2,29.0,13.4,21.2,13.8,111.0,15.7,57.0,6.7,2.5
SITE115,3,31.5,16.0,23.8,22.9,155.0,15.5,58.0,6.7,2.5
SITE115,4,34.7,19.8,27.2,55.0,183.0,14.9,60.0,6.5,2.5
SITE115,5,37.9,23.6,30.7,91.7,213.0,14.3,62.0,6.3,2.5
SITE115,6,39.8,26.8,33.3,160.6,211.0,13.0,67.0,6.0,2.5
SITE115,7,40.1,28.3,34.2,229.4,209.0,11.8,72.0,5.6,2.5
SITE115,8,39.4,27.2,33.3,206.4,199.0,12.2,71.0,5.7,2.5
SITE115,9,37.4,24.1,30.7,146.8,171.0,13.3,66.0,6.0,2.5
SITE115,10,34.7,19.8,27.2,55.0,147.0,14.9,60.0,6.5,2.5
SITE115,11,31.6,16.0,23.8,18.3,111.0,15.6,57.0,6.7,2.5
SITE115,12,29.1,13.3,21.2,9.2,98.0,15.8,57.0,6.8,2.5
SITE116,1,26.3,9.7,18.0,9.8,97.0,16.6,57.0,6.7,2.5
SITE116,2,27.3,10.7,19.0,9.8,107.0,16.6,57.0,6.7,2.5
SITE116,3,30.0,13.6,21.8,16.3,152.0,16.5,58.0,6.7,2.5
SITE116,4,33.5,17.7,25.6,39.1,181.0,15.8,60.0,6.5,2.5
SITE116,5,37.0,21.8,29.4,65.2,213.0,15.1,62.0,6.3,2.5
SITE116,6,39.1,25.3,32.2,114.1,213.0,13.8,67.0,6.0,2.5
SITE116,7,39.5,27.0,33.2,163.0,211.0,12.5,72.0,5.6,2.5
SITE116,8,38.7,25.7,32.2,146.7,200.0,13.0,71.0,5.7,2.5
SITE116,9,36.5,22.4,29.4,104.3,170.0,14.1,66.0,6.0,2.5
SITE116,10,33.5,17.7,25.6,39.1,145.0,15.8,60.0,6.5,2.5
SITE116,11,30.1,13.5,21.8,13.0,108.0,16.5,57.0,6.7,2.5
SITE116,12,27.4,10.7,19.0,6.5,94.0,16.7,57.0,6.8,2.5
SITE117,1,27.1,10.6,18.9,18.0,99.0,16.5,57.0,6.7,2.5
SITE117,2,28.2,11.6,19.9,18.0,110.0,16.5,57.0,6.7,2.5
SITE117,3,30.8,14.5,22.7,30.0,155.0,16.3,58.0,6.7,2.5
SITE117,4,34.3,18.6,26.4,72.1,184.0,15.7,60.0,6.5,2.5
SITE117,5,37.7,22.7,30.2,120.2,216.0,15.0,62.0,6.3,2.5
SITE117,6,39.8,26.1,32.9,210.3,216.0,13.7,67.0,6.0,2.5
SITE117,7,40.2,27.7,34.0,300.4,214.0,12.4,72.0,5.6,2.5
SITE117,8,39.4,26.5,32.9,270.4,202.0,12.9,71.0,5.7,2.5
SITE117,9,37.2,23.2,30.2,192.3,173.0,14.0,66.0,6.0,2.5
SITE117,10,34.3,18.6,26.4,72.1,147.0,15.7,60.0,6.5,2.5
SITE117,11,30.9,14.4,22.7,24.0,110.0,16.4,57.0,6.7,2.5
SITE117,12,28.2,11.6,19.9,12.0,97.0,16.6,57.0,6.8,2.5
SITE118,1,16.5,-0.4,8.1,85.3,52.0,16.9,41.0,8.3,3.2
SITE118,2,17.9,0.9,9.4,81.6,65.0,17.0,41.0,8.3,3.2
SITE118,3,21.0,5.1,13.1,107.6,103.0,15.9,44.0,8.1,3.2
SITE118,4,26.4,9.7,18.0,89.0,146.0,16.7,42.0,8.3,3.2
SITE118,5,32.4,13.7,23.0,40.8,205.0,18.8,36.0,8.7,3.2
SITE118,6,36.7,16.7,26.7,7.4,234.0,20.0,33.0,8.9,3.2
SITE118,7,38.0,18.0,28.0,1.9,243.0,20.0,32.0,9.0,3.2
SITE118,8,36.7,16.7,26.7,1.9,215.0,20.0,32.0,9.0,3.2
SITE118,9,33.0,13.0,23.0,5.6,160.0,20.0,33.0,9.0,3.2
SITE118,10,27.7,8.4,18.0,26.0,111.0,19.4,35.0,8.8,3.2
SITE118,11,21.4,4.7,13.1,89.0,64.0,16.7,42.0,8.3,3.2
SITE118,12,17.0,1.8,9.4,126.1,48.0,15.2,46.0,8.0,3.2
SITE119,1,15.0,-2.6,6.2,60.8,50.0,17.6,41.0,8.3,3.2
SITE119,2,16.5,-1.3,7.6,58.2,62.0,17.8,41.0,8.3,3.2
SITE119,3,19.8,3.2,11.5,76.7,99.0,16.6,44.0,8.1,3.2
SITE119,4,25.5,8.0,16.8,63.5,144.0,17.5,42.0,8.3,3.2
SITE119,5,31.8,12.3,22.1,29.1,205.0,19.6,36.0,8.7,3.2
SITE119,6,35.9,15.9,25.9,5.3,230.0,20.0,33.0,8.9,3.2
SITE119,7,37.3,17.3,27.3,1.3,240.0,20.0,32.0,9.0,3.2
SITE119,8,35.9,15.9,25.9,1.3,211.0,20.0,32.0,9.0,3.2
SITE119,9,32.1,12.1,22.1,4.0,156.0,20.0,33.0,9.0,3.2
SITE119,10,26.8,6.8,16.8,18.5,108.0,20.0,35.0,8.8,3.2
SITE119,11,20.2,2.7,11.5,63.5,62.0,17.5,42.0,8.3,3.2
SITE119,12,15.5,-0.3,7.6,89.9,46.0,15.8,46.0,8.0,3.2
SITE120,1,16.1,-1.4,7.4,111.3,52.0,17.5,41.0,8.3,3.2
SITE120,2,17.6,-0.1,8.8,106.5,64.0,17.6,41.0,8.3,3.2
SITE120,3,20.9,4.3,12.6,140.4,103.0,16.5,44.0,8.1,3.2
SITE120,4,26.5,9.2,17.8,116.2,148.0,17.3,42.0,8.3,3.2
SITE120,5,32.8,13.3,23.1,53.2,209.0,19.4,36.0,8.7,3.2
SITE120,6,36.9,16.9,26.9,9.7,235.0,20.0,33.0,8.9,3.2
SITE120,7,38.3,18.3,28.3,2.4,245.0,20.0,32.0,9.0,3.2
SITE120,8,36.9,16.9,26.9,2.4,216.0,20.0,32.0,9.0,3.2
SITE120,9,33.1,13.1,23.1,7.3,160.0,20.0,33.0,9.0,3.2
SITE120,10,27.8,7.8,17.8,33.9,112.0,20.0,35.0,8.8,3.2
SITE120,11,21.3,3.9,12.6,116.2,65.0,17.3,42.0,8.3,3.2
SITE120,12,16.6,0.9,8.8,164.6,48.0,15.7,46.0,8.0,3.2
SITE121,1,14.7,-2.6,6.0,66.5,47.0,17.3,41.0,8.3,3.2
SITE121,2,16.2,-1.3,7.4,63.6,59.0,17.5,41.0,8.3,3.2
SITE121,3,19.4,3.0,11.2,83.8,96.0,16.4,44.0,8.1,3.2
SITE121,4,25.0,7.8,16.4,69.4,141.0,17.2,42.0,8.3,3.2
SITE121,5,31.2,11.9,21.6,31.8,200.0,19.3,36.0,8.7,3.2
SITE121,6,35.4,15.4,25.4,5.8,227.0,20.0,33.0,8.9,3.2
SITE121,7,36.7,16.7,26.7,1.4,237.0,20.0,32.0,9.0,3.2
SITE121,8,35.4,15.4,25.4,1.4,208.0,20.0,32.0,9.0,3.2
SITE121,9,31.6,11.6,21.6,4.3,152.0,20.0,33.0,9.0,3.2
SITE121,10,26.4,6.4,16.4,20.2,105.0,19.9,35.0,8.8,3.2
SITE121,11,19.8,2.6,11.2,69.4,59.0,17.2,42.0,8.3,3.2
SITE121,12,15.2,-0.4,7.4,98.3,43.0,15.6,46.0,8.0,3.2
SITE122,1,12.5,-5.3,3.6,49.6,43.0,17.8,41.0,8.3,3.2
SITE122,2,14.0,-3.9,5.0,47.5,54.0,18.0,41.0,8.3,3.2
SITE122,3,17.5,0.7,9.1,62.5,91.0,16.8,44.0,8.1,3.2
SITE122,4,23.4,5.7,14.6,51.8,135.0,17.6,42.0,8.3,3.2
SITE122,5,29.9,10.2,20.1,23.7,195.0,19.8,36.0,8.7,3.2
SITE122,6,34.1,14.1,24.1,4.3,220.0,20.0,33.0,8.9,3.2
SITE122,7,35.5,15.5,25.5,1.1,230.0,20.0,32.0,9.0,3.2
SITE122,8,34.1,14.1,24.1,1.1,202.0,20.0,32.0,9.0,3.2
SITE122,9,30.1,10.1,20.1,3.2,147.0,20.0,33.0,9.0,3.2
SITE122,10,24.6,4.6,14.6,15.1,99.0,20.0,35.0,8.8,3.2
SITE122,11,17.9,0.2,9.1,51.8,56.0,17.6,42.0,8.3,3.2
SITE122,12,13.0,-3.0,5.0,73.3,40.0,16.0,46.0,8.0,3.2
SITE123,1,14.0,-3.9,5.1,87.7,46.0,17.8,41.0,8.3,3.2
SITE123,2,15.5,-2.5,6.5,83.9,58.0,18.0,41.0,8.3,3.2
SITE123,3,18.9,2.1,10.5,110.6,95.0,16.8,44.0,8.1,3.2
SITE123,4,24.7,7.1,15.9,91.6,141.0,17.6,42.0,8.3,3.2
SITE123,5,31.3,11.5,21.4,42.0,202.0,19.8,36.0,8.7,3.2
SITE123,6,35.3,15.3,25.3,7.6,227.0,20.0,33.0,8.9,3.2
SITE123,7,36.8,16.8,26.8,1.9,237.0,20.0,32.0,9.0,3.2
SITE123,8,35.3,15.3,25.3,1.9,208.0,20.0,32.0,9.0,3.2
SITE123,9,31.4,11.4,21.4,5.7,152.0,20.0,33.0,9.0,3.2
SITE123,10,25.9,5.9,15.9,26.7,104.0,20.0,35.0,8.8,3.2
SITE123,11,19.3,1.7,10.5,91.6,59.0,17.6,42.0,8.3,3.2
SITE123,12,14.5,-1.5,6.5,129.7,42.0,16.0,46.0,8.0,3.2
SITE124,1,12.2,1.6,6.9,62.4,56.0,10.6,60.0,6.5,2.5
SITE124,2,12.8,2.2,7.5,58.5,61.0,10.7,60.0,6.5,2.5
SITE124,3,14.3,4.0,9.2,74.2,83.0,10.2,61.0,6.4,2.5
SITE124,4,16.4,6.5,11.4,85.9,97.0,9.9,62.0,6.3,2.5
SITE124,5,18.5,8.9,13.7,97.6,113.0,9.6,63.0,6.3,2.5
SITE124,6,20.0,10.7,15.3,109.3,115.0,9.3,64.0,6.2,2.5
SITE124,7,20.5,11.4,16.0,117.1,118.0,9.1,64.0,6.2,2.5
SITE124,8,20.0,10.7,15.3,105.4,113.0,9.4,64.0,6.2,2.5
SITE124,9,18.6,8.8,13.7,89.8,96.0,9.8,62.0,6.3,2.5
SITE124,10,16.5,6.3,11.4,74.2,81.0,10.2,61.0,6.4,2.5
SITE124,11,14.4,3.9,9.2,66.3,61.0,10.4,61.0,6.4,2.5
SITE124,12,12.8,2.2,7.5,62.4,54.0,10.6,60.0,6.5,2.5
SITE125,1,11.7,0.5,6.1,42.6,56.0,11.2,60.0,6.5,2.5
SITE125,2,12.4,1.1,6.8,40.0,61.0,11.3,60.0,6.5,2.5
SITE125,3,14.0,3.2,8.6,50.6,84.0,10.9,61.0,6.4,2.5
SITE125,4,16.4,5.8,11.1,58.6,99.0,10.5,62.0,6.3,2.5
SITE125,5,18.7,8.5,13.6,66.6,116.0,10.2,63.0,6.3,2.5
SITE125,6,20.4,10.5,15.5,74.6,119.0,9.8,64.0,6.2,2.5
SITE125,7,20.9,11.3,16.1,80.0,123.0,9.6,64.0,6.2,2.5
SITE125,8,20.4,10.5,15.5,72.0,117.0,10.0,64.0,6.2,2.5
SITE125,9,18.8,8.4,13.6,61.3,99.0,10.4,62.0,6.3,2.5
SITE125,10,16.5,5.7,11.1,50.6,82.0,10.9,61.0,6.4,2.5
SITE125,11,14.1,3.1,8.6,45.3,62.0,11.1,61.0,6.4,2.5
SITE125,12,12.3,1.2,6.8,42.6,54.0,11.2,60.0,6.5,2.5
SITE126,1,11.3,0.1,5.7,80.0,55.0,11.2,60.0,6.5,2.5
