site_id,year,tmax_avg_c,tmin_avg_c,tavg_c,precip_mm,et0_mm,gdd_base10,frost_days,heat_days_gt35,rh_mean_pct,wind_ms,sunshine_h_day,precip_anom_pct,temp_anom_c
SITE076,2023,24.5,5.8,14.8,390.9,1539.0,2243,91,14,36.0,3.6,8.7,14,0.5
SITE076,2024,24.4,5.8,14.7,406.1,1534.0,2237,92,14,37.0,2.7,8.2,19,0.45
SITE077,1991,22.6,4.0,12.9,197.1,1467.0,2041,112,11,41.0,2.8,8.7,-9,-0.8
SITE077,1992,22.8,4.2,13.1,289.2,1457.0,2061,111,11,41.0,3.0,8.3,34,-0.61
SITE077,1993,22.8,4.2,13.1,158.5,1485.0,2063,111,11,40.0,3.3,8.9,-27,-0.6
SITE077,1994,22.9,4.2,13.2,197.6,1479.0,2069,110,11,40.0,3.1,8.7,-9,-0.54
SITE077,1995,22.8,4.2,13.1,313.4,1453.0,2064,111,11,42.0,3.0,8.2,45,-0.59
SITE077,1996,22.9,4.2,13.2,244.6,1470.0,2069,110,11,41.0,3.2,8.5,13,-0.53
SITE077,1997,22.8,4.2,13.1,227.2,1471.0,2064,111,11,40.0,3.3,8.7,5,-0.58
SITE077,1998,22.8,4.2,13.1,262.4,1464.0,2065,111,11,41.0,3.5,8.3,21,-0.58
SITE077,1999,23.0,4.4,13.3,126.1,1500.0,2081,109,12,38.0,3.5,8.8,-42,-0.42
SITE077,2000,23.0,4.4,13.3,122.1,1502.0,2085,109,12,38.0,3.3,8.8,-43,-0.39
SITE077,2001,23.0,4.4,13.3,106.4,1506.0,2085,109,12,38.0,2.9,8.8,-51,-0.39
SITE077,2002,23.0,4.4,13.3,176.8,1491.0,2085,109,12,39.0,3.1,8.6,-18,-0.39
SITE077,2003,23.1,4.5,13.4,193.0,1492.0,2096,108,12,39.0,2.8,8.6,-11,-0.29
SITE077,2004,23.1,4.5,13.4,115.1,1509.0,2096,108,12,38.0,3.1,8.6,-47,-0.28
SITE077,2005,23.2,4.6,13.5,231.6,1488.0,2104,107,12,39.0,3.1,8.6,7,-0.21
SITE077,2006,23.4,4.7,13.7,169.2,1510.0,2123,106,12,37.0,3.4,8.5,-22,-0.03
SITE077,2007,23.3,4.7,13.6,141.4,1513.0,2116,106,12,37.0,3.1,8.7,-35,-0.09
SITE077,2008,23.4,4.7,13.7,310.3,1480.0,2122,106,12,39.0,3.7,8.4,44,-0.04
SITE077,2009,23.4,4.7,13.7,151.2,1513.0,2121,106,12,37.0,3.2,8.6,-30,-0.05
SITE077,2010,23.4,4.8,13.7,103.5,1524.0,2124,106,12,37.0,3.3,8.8,-52,-0.02
SITE077,2011,23.7,5.0,14.0,124.4,1533.0,2153,104,12,36.0,3.3,8.9,-42,0.25
SITE077,2012,23.8,5.2,14.1,156.3,1532.0,2167,102,13,36.0,3.2,8.9,-28,0.38
SITE077,2013,23.8,5.1,14.1,245.5,1511.0,2162,103,13,37.0,3.0,8.6,14,0.34
SITE077,2014,23.8,5.2,14.1,307.7,1502.0,2171,102,13,38.0,3.1,8.1,42,0.42
SITE077,2015,23.9,5.3,14.2,113.6,1546.0,2176,102,13,35.0,3.2,8.8,-47,0.47
SITE077,2016,23.8,5.2,14.1,147.9,1535.0,2170,102,13,35.0,3.2,8.6,-32,0.41
SITE077,2017,23.9,5.2,14.2,84.4,1551.0,2174,102,13,34.0,3.4,8.8,-61,0.45
SITE077,2018,23.8,5.2,14.1,210.5,1522.0,2170,102,13,36.0,3.1,8.5,-3,0.41
SITE077,2019,23.9,5.3,14.2,373.1,1492.0,2179,102,13,38.0,3.3,8.2,73,0.5
SITE077,2020,24.0,5.4,14.3,245.2,1523.0,2188,101,13,36.0,3.1,8.4,13,0.58
SITE077,2021,24.0,5.3,14.3,139.3,1545.0,2187,101,13,35.0,3.4,8.8,-36,0.57
SITE077,2022,24.1,5.4,14.4,251.4,1525.0,2197,100,13,36.0,3.0,8.3,16,0.66
SITE077,2023,24.3,5.7,14.7,160.1,1558.0,2225,98,13,34.0,3.3,8.6,-26,0.93
SITE077,2024,24.5,5.8,14.8,286.4,1537.0,2238,97,13,35.0,3.2,8.3,33,1.06
SITE078,1991,22.9,4.2,13.2,571.7,1460.0,2090,110,13,42.0,3.2,8.0,33,-0.73
SITE078,1992,23.1,4.4,13.4,692.8,1455.0,2109,109,13,42.0,3.4,8.0,61,-0.56
SITE078,1993,23.1,4.4,13.4,631.3,1462.0,2108,109,13,42.0,3.2,8.3,46,-0.56
SITE078,1994,23.1,4.4,13.4,156.2,1511.0,2111,108,13,38.0,3.5,9.0,-64,-0.54
SITE078,1995,23.1,4.4,13.4,361.2,1490.0,2110,108,13,40.0,3.4,8.7,-16,-0.55
SITE078,1996,23.2,4.6,13.5,395.8,1493.0,2125,107,13,39.0,3.4,8.5,-8,-0.41
SITE078,1997,23.3,4.6,13.6,701.7,1464.0,2132,107,13,41.0,3.3,8.3,63,-0.35
SITE078,1998,23.2,4.6,13.5,398.8,1493.0,2126,107,13,39.0,3.0,8.5,-7,-0.4
SITE078,1999,23.2,4.6,13.5,334.8,1500.0,2126,107,13,39.0,2.7,8.5,-22,-0.39
SITE078,2000,23.2,4.6,13.5,230.8,1510.0,2125,107,13,38.0,3.1,8.9,-46,-0.41
SITE078,2001,23.3,4.6,13.6,272.5,1508.0,2130,107,13,38.0,3.0,8.8,-37,-0.36
SITE078,2002,23.3,4.7,13.6,312.7,1508.0,2139,106,14,38.0,3.5,8.5,-27,-0.28
SITE078,2003,23.4,4.8,13.7,378.3,1505.0,2148,105,14,38.0,2.8,8.7,-12,-0.19
SITE078,2004,23.5,4.9,13.8,458.2,1500.0,2156,105,14,39.0,3.4,8.6,6,-0.12
SITE078,2005,23.6,4.9,13.9,408.1,1509.0,2163,104,14,38.0,2.9,8.7,-5,-0.05
SITE078,2006,23.6,5.0,13.9,245.8,1529.0,2170,104,14,37.0,3.2,8.9,-43,0.01
SITE078,2007,23.7,5.1,14.0,516.2,1504.0,2178,103,14,38.0,3.2,8.2,20,0.08
SITE078,2008,23.7,5.0,14.0,451.5,1509.0,2174,104,14,38.0,3.5,8.6,5,0.05
SITE078,2009,23.7,5.0,14.0,364.3,1518.0,2173,104,14,37.0,3.6,8.5,-15,0.04
SITE078,2010,23.8,5.2,14.1,568.7,1502.0,2188,102,14,38.0,3.6,8.2,32,0.17
SITE078,2011,23.8,5.2,14.1,612.5,1498.0,2189,102,14,39.0,3.5,8.3,42,0.18
SITE078,2012,23.7,5.0,14.0,227.5,1533.0,2175,103,14,36.0,3.1,8.8,-47,0.06
SITE078,2013,23.7,5.1,14.0,352.5,1521.0,2177,103,14,37.0,2.9,8.9,-18,0.08
SITE078,2014,23.8,5.2,14.1,287.0,1533.0,2190,102,14,36.0,3.2,8.8,-33,0.2
SITE078,2015,23.8,5.2,14.2,318.0,1532.0,2194,102,14,36.0,3.2,8.8,-26,0.23
SITE078,2016,23.9,5.3,14.2,433.3,1523.0,2201,101,14,37.0,3.1,8.7,1,0.3
SITE078,2017,24.0,5.3,14.3,269.3,1542.0,2206,101,14,35.0,2.7,8.6,-38,0.35
SITE078,2018,24.1,5.5,14.4,295.8,1546.0,2221,100,15,35.0,3.4,8.8,-31,0.48
SITE078,2019,24.2,5.5,14.5,557.6,1522.0,2230,99,15,37.0,3.4,8.5,29,0.56
SITE078,2020,24.2,5.5,14.5,456.3,1533.0,2231,99,15,36.0,2.8,8.5,6,0.57
SITE078,2021,24.2,5.6,14.5,304.8,1551.0,2235,99,15,35.0,3.5,8.7,-29,0.61
SITE078,2022,24.3,5.6,14.6,561.3,1525.0,2239,99,15,36.0,2.9,8.4,30,0.64
SITE078,2023,24.2,5.6,14.5,580.1,1521.0,2233,99,15,37.0,3.1,8.5,35,0.59
SITE078,2024,24.3,5.7,14.6,365.8,1549.0,2244,98,15,35.0,3.1,8.7,-15,0.69
SITE079,1991,18.8,0.8,9.5,388.2,1237.0,1348,153,0,61.0,2.6,5.7,25,-0.68
SITE079,1992,18.8,0.7,9.4,298.9,1245.0,1345,154,0,61.0,3.0,5.9,-4,-0.73
SITE079,1993,18.9,0.9,9.5,371.4,1242.0,1353,152,0,61.0,2.4,5.9,20,-0.61
SITE079,1994,18.9,0.8,9.5,414.6,1236.0,1352,152,0,62.0,2.1,5.8,34,-0.62
SITE079,1995,18.9,0.8,9.5,189.6,1263.0,1353,152,0,59.0,2.5,6.2,-39,-0.61
SITE079,1996,19.0,1.0,9.6,493.2,1232.0,1360,151,0,62.0,2.3,5.2,59,-0.51
SITE079,1997,19.0,0.9,9.6,274.2,1256.0,1357,151,0,60.0,2.6,6.0,-12,-0.55
SITE079,1998,19.1,1.1,9.7,210.4,1271.0,1368,150,0,59.0,2.8,5.9,-32,-0.39
SITE079,1999,19.2,1.1,9.8,172.2,1279.0,1372,149,0,58.0,2.7,5.8,-44,-0.34
SITE079,2000,19.2,1.1,9.8,230.7,1272.0,1373,149,0,59.0,2.6,5.9,-26,-0.32
SITE079,2001,19.2,1.1,9.8,124.8,1284.0,1372,149,0,58.0,2.5,6.0,-60,-0.33
SITE079,2002,19.1,1.1,9.7,305.8,1260.0,1369,150,0,59.0,2.6,5.8,-1,-0.38
SITE079,2003,19.2,1.1,9.8,441.3,1245.0,1370,149,0,61.0,2.9,5.8,42,-0.36
SITE079,2004,19.3,1.2,9.9,286.7,1268.0,1377,148,0,59.0,2.8,5.8,-8,-0.26
SITE079,2005,19.4,1.3,10.0,226.2,1281.0,1385,147,0,58.0,2.5,6.0,-27,-0.15
SITE079,2006,19.3,1.3,10.0,352.8,1264.0,1383,147,0,59.0,2.5,5.8,14,-0.17
SITE079,2007,19.3,1.3,10.0,264.1,1275.0,1383,147,0,58.0,2.7,5.8,-15,-0.18
SITE079,2008,19.3,1.3,9.9,208.8,1281.0,1382,147,0,58.0,3.2,6.2,-33,-0.19
SITE079,2009,19.3,1.3,10.0,300.6,1270.0,1383,147,0,59.0,2.5,5.7,-3,-0.18
SITE079,2010,19.5,1.4,10.1,549.5,1246.0,1394,145,0,60.0,2.8,5.4,77,-0.03
SITE079,2011,19.5,1.5,10.1,292.0,1279.0,1396,145,0,58.0,2.8,5.8,-6,0.0
SITE079,2012,19.6,1.5,10.2,263.5,1286.0,1400,144,0,57.0,2.9,5.7,-15,0.07
SITE079,2013,19.7,1.6,10.3,249.4,1293.0,1409,143,0,57.0,2.8,5.8,-20,0.19
SITE079,2014,19.8,1.7,10.4,369.9,1280.0,1412,142,0,58.0,2.4,5.4,19,0.23
SITE079,2015,19.9,1.9,10.5,314.8,1295.0,1424,140,0,56.0,2.5,5.8,2,0.41
SITE079,2016,20.0,2.0,10.6,299.5,1302.0,1431,139,0,56.0,3.1,5.7,-3,0.51
SITE079,2017,20.2,2.1,10.8,303.1,1308.0,1441,138,0,55.0,2.8,5.9,-2,0.65
SITE079,2018,20.2,2.1,10.8,196.3,1323.0,1443,137,0,54.0,2.7,6.0,-37,0.69
SITE079,2019,20.2,2.2,10.9,203.4,1324.0,1446,137,0,54.0,2.5,6.2,-34,0.72
SITE079,2020,20.3,2.2,10.9,163.3,1330.0,1448,136,0,54.0,2.4,6.3,-47,0.75
SITE079,2021,20.2,2.2,10.8,177.7,1326.0,1444,137,0,54.0,2.8,6.2,-43,0.69
SITE079,2022,20.4,2.3,11.0,261.5,1324.0,1457,135,0,54.0,2.8,6.0,-16,0.88
SITE079,2023,20.3,2.3,10.9,300.2,1316.0,1452,136,0,55.0,2.5,5.8,-3,0.82
SITE079,2024,20.5,2.4,11.1,257.8,1328.0,1463,134,0,54.0,2.3,6.0,-17,0.97
SITE080,1991,18.2,0.1,8.8,276.9,1206.0,1283,159,0,61.0,2.4,5.7,40,-0.42
SITE080,1992,18.1,0.1,8.7,225.2,1213.0,1280,159,0,60.0,2.8,5.9,14,-0.47
SITE080,1993,18.1,0.1,8.7,261.6,1207.0,1280,159,0,61.0,3.1,5.6,32,-0.46
SITE080,1994,18.3,0.2,8.9,219.8,1220.0,1289,158,0,60.0,2.6,5.9,11,-0.33
SITE080,1995,18.3,0.3,8.9,130.4,1240.0,1294,157,0,58.0,2.8,5.8,-34,-0.26
SITE080,1996,18.3,0.3,8.9,318.9,1204.0,1292,157,0,61.0,2.3,5.4,61,-0.29
SITE080,1997,18.4,0.4,9.1,264.5,1220.0,1300,155,0,60.0,2.4,5.7,34,-0.15
SITE080,1998,18.4,0.4,9.0,207.9,1230.0,1300,156,0,59.0,2.5,5.8,5,-0.16
SITE080,1999,18.5,0.4,9.1,123.0,1249.0,1304,155,0,57.0,2.7,5.9,-38,-0.1
SITE080,2000,18.4,0.4,9.1,109.3,1249.0,1301,155,0,57.0,2.8,6.4,-45,-0.15
SITE080,2001,18.4,0.3,9.0,154.3,1237.0,1295,157,0,58.0,2.9,6.1,-22,-0.24
SITE080,2002,18.4,0.3,9.0,184.9,1231.0,1295,157,0,59.0,2.6,6.0,-7,-0.24
SITE080,2003,18.4,0.4,9.0,185.0,1234.0,1299,156,0,58.0,3.3,5.9,-7,-0.17
SITE080,2004,18.6,0.5,9.2,107.0,1255.0,1308,154,0,57.0,2.9,6.0,-46,-0.04
SITE080,2005,18.7,0.6,9.3,150.7,1252.0,1315,153,0,57.0,2.8,6.0,-24,0.07
SITE080,2006,18.7,0.6,9.3,267.6,1231.0,1317,152,0,59.0,2.6,5.6,35,0.1
SITE080,2007,18.7,0.7,9.4,138.2,1258.0,1320,152,0,56.0,2.6,6.0,-30,0.15
SITE080,2008,18.8,0.7,9.4,133.9,1260.0,1322,151,0,56.0,2.9,6.0,-32,0.18
SITE080,2009,18.6,0.6,9.3,139.0,1253.0,1314,153,0,57.0,2.6,6.2,-30,0.05
SITE080,2010,18.6,0.5,9.2,282.0,1224.0,1311,154,0,59.0,2.9,5.9,42,0.0
SITE080,2011,18.6,0.5,9.2,99.3,1258.0,1310,154,0,57.0,2.9,6.2,-50,-0.0
SITE080,2012,18.5,0.5,9.2,120.6,1252.0,1307,154,0,57.0,3.1,6.0,-39,-0.05
SITE080,2013,18.6,0.5,9.2,147.4,1249.0,1310,154,0,57.0,2.5,6.1,-26,-0.0
SITE080,2014,18.7,0.6,9.3,220.4,1240.0,1317,152,0,58.0,2.8,5.6,11,0.1
SITE080,2015,18.7,0.7,9.4,183.5,1249.0,1320,152,0,57.0,3.0,5.8,-7,0.15
SITE080,2016,18.9,0.8,9.5,177.2,1258.0,1331,150,0,56.0,2.4,5.6,-11,0.31
SITE080,2017,18.9,0.9,9.5,165.8,1260.0,1331,150,0,56.0,2.6,5.8,-16,0.32
SITE080,2018,18.9,0.8,9.5,238.5,1245.0,1330,150,0,57.0,2.4,5.9,20,0.29
SITE080,2019,18.9,0.8,9.5,225.7,1248.0,1330,150,0,57.0,2.5,5.6,14,0.29
SITE080,2020,18.9,0.9,9.5,248.0,1245.0,1331,150,0,57.0,2.7,5.7,25,0.31
SITE080,2021,18.9,0.8,9.5,148.6,1263.0,1330,150,0,56.0,2.4,6.2,-25,0.3
SITE080,2022,18.9,0.9,9.5,227.6,1250.0,1333,149,0,57.0,2.5,5.9,15,0.34
SITE080,2023,18.9,0.9,9.5,145.7,1265.0,1332,150,0,56.0,2.9,5.9,-26,0.33
SITE080,2024,18.8,0.8,9.4,219.8,1246.0,1325,151,0,57.0,3.1,5.7,11,0.22
SITE081,1991,18.2,0.1,8.8,195.7,1240.0,1283,159,0,58.0,2.8,6.2,-48,-0.47
SITE081,1992,18.2,0.2,8.8,526.0,1209.0,1286,158,0,61.0,2.4,5.8,40,-0.43
SITE081,1993,18.2,0.2,8.8,273.4,1234.0,1286,158,0,59.0,2.9,5.8,-27,-0.43
SITE081,1994,18.2,0.1,8.8,309.2,1229.0,1283,159,0,59.0,3.2,6.2,-18,-0.47
SITE081,1995,18.2,0.1,8.8,354.1,1225.0,1285,159,0,60.0,2.4,5.8,-6,-0.45
SITE081,1996,18.1,0.1,8.8,421.1,1216.0,1281,159,0,60.0,2.5,5.8,12,-0.51
SITE081,1997,18.1,0.1,8.7,385.8,1218.0,1279,160,0,60.0,2.9,5.8,2,-0.54
SITE081,1998,18.1,0.0,8.7,359.2,1218.0,1276,160,0,60.0,2.6,5.9,-5,-0.59
SITE081,1999,18.2,0.1,8.8,306.1,1228.0,1283,159,0,59.0,2.6,5.8,-19,-0.48
SITE081,2000,18.2,0.2,8.9,206.7,1242.0,1288,158,0,58.0,2.8,6.3,-45,-0.41
SITE081,2001,18.3,0.2,8.9,294.7,1234.0,1289,158,0,59.0,2.9,5.8,-22,-0.39
SITE081,2002,18.3,0.2,8.9,560.9,1210.0,1291,157,0,61.0,2.6,5.8,49,-0.35
SITE081,2003,18.4,0.4,9.0,350.7,1236.0,1300,156,0,59.0,2.5,5.9,-7,-0.22
SITE081,2004,18.5,0.4,9.1,562.5,1218.0,1303,155,0,60.0,2.6,5.6,49,-0.17
SITE081,2005,18.5,0.4,9.1,262.2,1247.0,1303,155,0,58.0,2.8,6.3,-30,-0.18
SITE081,2006,18.5,0.5,9.2,145.3,1262.0,1308,154,0,57.0,3.1,6.1,-61,-0.1
SITE081,2007,18.7,0.6,9.3,518.8,1231.0,1316,153,0,59.0,2.9,5.9,38,0.03
SITE081,2008,18.8,0.7,9.4,339.0,1254.0,1323,151,0,57.0,3.1,6.0,-10,0.14
SITE081,2009,18.8,0.7,9.4,437.2,1245.0,1324,151,0,58.0,2.5,5.8,16,0.15
SITE081,2010,18.8,0.8,9.4,310.4,1258.0,1325,151,0,57.0,2.7,6.0,-18,0.17
SITE081,2011,18.8,0.7,9.4,223.6,1265.0,1322,152,0,56.0,2.9,6.4,-41,0.12
SITE081,2012,18.9,0.8,9.5,712.0,1220.0,1329,150,0,60.0,2.8,5.4,89,0.22
SITE081,2013,18.9,0.8,9.5,336.1,1257.0,1328,151,0,57.0,2.5,6.0,-11,0.21
SITE081,2014,18.9,0.9,9.6,231.7,1272.0,1334,150,0,56.0,2.8,6.0,-39,0.29
SITE081,2015,19.1,1.0,9.7,213.4,1281.0,1344,148,0,55.0,2.8,6.3,-43,0.45
SITE081,2016,19.1,1.1,9.7,477.6,1256.0,1346,147,0,57.0,2.3,5.8,27,0.48
SITE081,2017,19.0,1.0,9.7,176.9,1282.0,1341,148,0,55.0,2.8,6.1,-53,0.4
SITE081,2018,19.1,1.1,9.7,243.9,1279.0,1346,147,0,55.0,2.6,5.9,-35,0.47
SITE081,2019,19.0,1.0,9.7,361.7,1263.0,1340,148,0,56.0,2.6,5.7,-4,0.39
SITE081,2020,19.1,1.0,9.7,250.1,1277.0,1344,148,0,55.0,2.5,6.1,-34,0.45
SITE081,2021,19.2,1.1,9.8,243.6,1281.0,1348,147,0,55.0,2.6,6.0,-35,0.52
SITE081,2022,19.2,1.1,9.8,418.0,1263.0,1348,147,0,56.0,2.9,5.8,11,0.51
SITE081,2023,19.2,1.2,9.8,252.1,1283.0,1352,146,0,55.0,2.6,6.2,-33,0.57
SITE081,2024,19.3,1.2,9.9,493.3,1261.0,1356,145,0,56.0,3.0,5.7,31,0.63
SITE082,1991,23.2,4.5,13.5,454.8,1466.0,2010,101,5,41.0,3.4,8.1,40,-0.38
SITE082,1992,23.3,4.6,13.6,275.9,1496.0,2021,100,6,39.0,3.5,8.8,-15,-0.27
SITE082,1993,23.2,4.6,13.5,397.5,1478.0,2018,100,6,40.0,3.1,8.4,22,-0.3
SITE082,1994,23.2,4.6,13.5,213.2,1502.0,2017,100,5,38.0,3.1,8.7,-34,-0.32
SITE082,1995,23.3,4.6,13.6,215.9,1504.0,2021,100,6,38.0,3.2,8.4,-34,-0.27
SITE082,1996,23.3,4.6,13.6,159.4,1511.0,2020,100,6,38.0,3.0,8.8,-51,-0.29
SITE082,1997,23.4,4.7,13.7,466.7,1474.0,2032,99,6,40.0,3.1,8.3,44,-0.17
SITE082,1998,23.4,4.8,13.7,191.8,1514.0,2035,99,6,37.0,3.3,8.6,-41,-0.14
SITE082,1999,23.3,4.7,13.6,150.3,1516.0,2027,100,6,37.0,3.1,8.8,-54,-0.21
SITE082,2000,23.4,4.7,13.7,287.1,1499.0,2032,99,6,38.0,2.9,8.9,-12,-0.16
SITE082,2001,23.3,4.7,13.6,89.6,1523.0,2024,100,6,37.0,3.2,9.0,-72,-0.24
SITE082,2002,23.4,4.8,13.7,300.6,1498.0,2034,99,6,38.0,3.4,8.6,-7,-0.14
SITE082,2003,23.4,4.7,13.7,297.1,1497.0,2031,99,6,38.0,3.2,8.7,-9,-0.18
SITE082,2004,23.4,4.7,13.7,414.2,1482.0,2034,99,6,39.0,3.5,8.5,27,-0.15
SITE082,2005,23.3,4.7,13.6,334.0,1491.0,2027,100,6,39.0,3.1,8.7,3,-0.21
SITE082,2006,23.4,4.8,13.7,315.6,1498.0,2038,99,6,38.0,2.7,8.6,-3,-0.1
SITE082,2007,23.4,4.7,13.7,367.2,1487.0,2030,99,6,39.0,3.0,8.4,13,-0.19
SITE082,2008,23.3,4.7,13.6,129.0,1519.0,2027,100,6,37.0,3.2,9.2,-60,-0.21
SITE082,2009,23.4,4.8,13.7,211.6,1511.0,2035,99,6,37.0,2.9,8.9,-35,-0.13
SITE082,2010,23.4,4.8,13.7,350.9,1492.0,2035,99,6,39.0,3.1,8.6,8,-0.13
SITE082,2011,23.5,4.9,13.8,228.4,1513.0,2045,98,6,37.0,3.2,9.1,-30,-0.04
SITE082,2012,23.5,4.9,13.9,343.7,1500.0,2050,98,6,38.0,3.1,8.4,6,0.01
SITE082,2013,23.6,4.9,13.9,434.1,1488.0,2052,98,6,39.0,3.4,8.4,34,0.03
SITE082,2014,23.7,5.0,14.0,262.6,1516.0,2061,97,6,37.0,2.7,8.5,-19,0.11
SITE082,2015,23.9,5.2,14.2,214.4,1533.0,2083,95,6,36.0,3.5,8.6,-34,0.33
SITE082,2016,23.9,5.2,14.2,227.0,1531.0,2082,95,6,36.0,3.3,8.4,-30,0.33
SITE082,2017,23.8,5.1,14.1,208.5,1530.0,2074,96,6,36.0,2.9,8.7,-36,0.25
SITE082,2018,23.8,5.2,14.1,211.2,1532.0,2079,96,6,36.0,2.8,8.7,-35,0.29
SITE082,2019,23.9,5.2,14.2,293.1,1521.0,2081,95,6,36.0,3.4,8.4,-10,0.31
SITE082,2020,23.9,5.3,14.2,238.9,1532.0,2088,95,6,36.0,3.0,8.9,-26,0.38
SITE082,2021,24.0,5.3,14.3,199.0,1540.0,2092,95,6,35.0,3.1,8.8,-39,0.42
SITE082,2022,24.1,5.4,14.4,148.8,1553.0,2105,94,6,34.0,3.5,9.0,-54,0.55
SITE082,2023,24.2,5.5,14.5,369.3,1525.0,2112,93,6,36.0,3.1,8.3,14,0.61
SITE082,2024,24.2,5.5,14.5,286.2,1537.0,2113,93,6,35.0,3.3,8.5,-12,0.62
SITE083,1991,21.8,3.2,12.1,137.1,1447.0,1791,119,2,38.0,3.1,9.1,-38,-0.34
SITE083,1992,21.7,3.1,12.0,181.7,1434.0,1783,120,2,39.0,3.0,8.7,-18,-0.43
SITE083,1993,21.8,3.1,12.1,233.3,1425.0,1786,120,2,40.0,3.1,8.4,5,-0.4
SITE083,1994,21.8,3.1,12.1,197.3,1433.0,1787,119,2,39.0,3.1,8.6,-11,-0.38
SITE083,1995,21.9,3.2,12.2,203.0,1436.0,1796,119,2,39.0,2.7,8.5,-9,-0.29
SITE083,1996,21.8,3.2,12.1,268.4,1421.0,1790,119,2,40.0,2.9,8.3,21,-0.36
SITE083,1997,21.9,3.2,12.2,304.5,1416.0,1795,119,2,40.0,3.2,8.0,37,-0.3
SITE083,1998,21.9,3.3,12.2,316.3,1416.0,1799,118,2,40.0,3.4,8.3,42,-0.25
SITE083,1999,21.8,3.2,12.1,227.8,1428.0,1789,119,2,40.0,3.1,8.4,3,-0.37
SITE083,2000,21.8,3.1,12.1,82.2,1456.0,1788,119,2,38.0,2.8,8.8,-63,-0.37
SITE083,2001,21.8,3.2,12.1,165.1,1441.0,1791,119,2,39.0,3.4,8.6,-26,-0.34
SITE083,2002,21.7,3.1,12.0,321.8,1406.0,1782,120,2,41.0,3.9,8.3,45,-0.44
SITE083,2003,21.8,3.2,12.2,208.8,1434.0,1794,119,2,39.0,3.0,8.5,-6,-0.31
SITE083,2004,21.9,3.2,12.2,416.2,1395.0,1795,119,2,42.0,3.0,8.1,87,-0.3
SITE083,2005,21.9,3.3,12.3,134.8,1453.0,1803,118,2,38.0,3.4,8.8,-39,-0.21
SITE083,2006,22.0,3.3,12.3,250.7,1432.0,1805,118,2,39.0,3.0,8.5,13,-0.19
SITE083,2007,22.1,3.4,12.4,93.6,1468.0,1815,117,2,37.0,3.5,9.0,-58,-0.08
SITE083,2008,22.1,3.5,12.4,118.1,1465.0,1819,116,2,37.0,3.4,8.9,-47,-0.04
SITE083,2009,22.1,3.4,12.4,164.4,1453.0,1814,117,2,38.0,3.3,8.5,-26,-0.09
SITE083,2010,22.0,3.4,12.3,196.2,1445.0,1810,117,2,38.0,3.0,8.8,-12,-0.13
SITE083,2011,22.1,3.4,12.4,139.5,1458.0,1813,117,2,37.0,3.4,8.7,-37,-0.1
SITE083,2012,22.2,3.6,12.5,206.6,1452.0,1826,116,2,38.0,3.5,8.5,-7,0.04
SITE083,2013,22.1,3.5,12.4,136.8,1462.0,1820,116,2,37.0,3.3,9.1,-38,-0.03
SITE083,2014,22.2,3.6,12.5,227.8,1448.0,1827,115,2,38.0,3.5,8.4,3,0.05
SITE083,2015,22.3,3.7,12.6,165.4,1465.0,1836,115,2,37.0,3.3,8.8,-25,0.15
SITE083,2016,22.4,3.8,12.7,203.3,1462.0,1845,114,3,37.0,3.6,8.3,-8,0.25
SITE083,2017,22.5,3.8,12.8,121.2,1482.0,1851,113,3,35.0,2.7,8.9,-45,0.32
SITE083,2018,22.7,4.1,13.0,187.6,1481.0,1875,111,3,35.0,2.9,8.6,-16,0.57
SITE083,2019,22.8,4.2,13.1,419.7,1439.0,1884,110,3,38.0,4.1,8.2,89,0.67
SITE083,2020,22.8,4.2,13.1,137.5,1495.0,1883,110,3,34.0,3.6,8.8,-38,0.66
SITE083,2021,22.8,4.2,13.2,183.4,1487.0,1885,109,3,35.0,3.3,8.4,-17,0.69
SITE083,2022,22.9,4.2,13.2,194.0,1485.0,1885,109,3,35.0,3.5,8.7,-13,0.69
SITE083,2023,22.9,4.3,13.3,188.0,1491.0,1894,109,3,34.0,3.0,8.7,-15,0.79
SITE083,2024,23.0,4.4,13.4,108.7,1512.0,1903,108,3,33.0,2.9,8.8,-51,0.89
SITE084,1991,21.2,2.5,11.5,331.9,1415.0,1694,125,1,40.0,3.1,8.9,-22,-0.57
SITE084,1992,21.2,2.6,11.6,779.1,1374.0,1699,125,1,43.0,3.3,7.8,83,-0.5
SITE084,1993,21.3,2.7,11.6,531.9,1403.0,1707,124,1,40.0,3.2,8.5,25,-0.41
SITE084,1994,21.4,2.8,11.7,327.1,1426.0,1713,123,1,39.0,3.2,8.9,-23,-0.35
SITE084,1995,21.5,2.9,11.8,245.9,1439.0,1721,122,1,38.0,3.0,9.0,-42,-0.26
SITE084,1996,21.4,2.8,11.7,451.5,1414.0,1714,123,1,40.0,3.3,8.6,6,-0.34
SITE084,1997,21.5,2.9,11.8,606.3,1403.0,1722,122,1,40.0,3.1,8.1,43,-0.24
SITE084,1998,21.5,2.8,11.8,281.0,1434.0,1718,123,1,38.0,3.5,8.5,-34,-0.29
SITE084,1999,21.5,2.9,11.8,211.9,1445.0,1725,122,1,37.0,3.3,8.9,-50,-0.21
SITE084,2000,21.4,2.8,11.7,260.1,1433.0,1713,123,1,38.0,3.0,8.8,-39,-0.35
SITE084,2001,21.5,2.9,11.8,308.7,1433.0,1722,122,1,38.0,2.7,8.7,-27,-0.24
